big_cat,small_cat,product_id,product_name,review_text,review_summary
gjs,total,5343930116.csv,그로지 X 온드림푸드 특별 공구(6/1~6/4),"['무엇보다 냉동고에서 꺼내서 바로 얼구마로 먹어도 맛있고 살짝만 꺼내놔도 쉽게 해동돼서 쫀득하게 즐길 수 있는데다가 렌지에 살짝만 돌리면 갓 구운 따끈한 군고구마처럼 먹을 수 있어서 너어무 편하고 좋아요❤️ 제가 진짜 이렇게 꾸준히 내돈내산 하는 템이 생길 줄 몰랐는데 불로구마라면 앞으로도 영원히 정착 가능입니다❤️ 맛있는 고구마 편하게 먹게 해주셔서 너무 감사해요!!❤️ 쪼온득 쪼온득 든든하기까지해서 한 개 다 못 먹고 반 개만 먹어두 배불러욯ㅎㅎㅎ❤️ 아 제가 맛있는걸 소개할 때(?) ', '완전 달아요 🍯🐝한 입만 베어물어도 감동받을만큼 맛있어요!!! 무조건 쟁여놓고 먹어야해요 얼려 먹어도 맛있고 녹여먹어도 맛있는 봉로구마 얼른 드셔보세요😝 ', '불로구마 재구매했어요🔥🍠   전자레인지에 2분만 돌리면, 군고구마 ❗️ 냉동실에서 꺼낸 후 5분만 기다리면, 아이스고구마 ❗️ 우유랑 함께 갈아서 먹으면, 고구마샤베트 ❗️  진짜 그릭요거트랑 같이 먹어도 맛있구, 탄수화물 대체로 먹는 것도 너무 맛있어요ㅠㅠ 요즘 단게 너무 땡겨서 불로구마로 대체하고 있는 중인데 불로구마 없었으면 대체 어쩔뻔 💦 ㅜㅜㅜ 항상 맛있고 신선한 음식 감사해요!! 💛 ', '단맛도 깊고 아무튼 너무 맛있습니다!! ', '진짜 맛있어요!!!! 꿀이 보인다길래 엄청나게 달거나 진짜 고구마 단맛이 아닌 꿀맛? 이 나는건가 했는데 자연적인 고구마의 단맛이라서 .. hearts;️  아이스구마 답게 아이스도 맛있긴한데 에프에 구운것도 맛있네요 .. ㅠ ㅠ 고구마 맛있는데 괜히 작으면 속상하잖아요.. ', '엄청 달아요 ', '뜨구마도 따끈따근달달해서 넘 맛있고 얼구마하면 쫀득하면서 달달❤️ 이렇게 맛있는 고구마 처음 먹어봤어요. ', '간식 대신 먹기도하는데 너무 맛나요🤩  간편하고 오래 보관 가능해서 좋은거 같아요 히히 달달하고 디저트 생각이 하나도 안나요ㅎㅎ 넘 꼬숩고 달달하구여 이게 바로 한국의 맛이 아닐까 싶어요? ', '불로구마 처음먹어보고 반해서 공구를 통해 다시 재구매했는데 고구마 굵기에 따라 맛이 달라요.. 처음 주문했을때는 대부분 다 얇고 길쭉한 모양의 고구마들이였고 달고 쫀득하고 너무 맛있었는데 이번에 온 500g 봉지에 담겨온 고구마들은 대부분 굵은편이더라구요 ', '고구마는 모양별로 특 상 중 하 이렇게 나뉘 잖아요 수분을 머금고 자라는 작물이라 그게 다 모양으로 나오고 맛도 결정되는 거로 아는데 저런 동그랗고 겉에 수염이 있는건 안에도 심도 있고 맛도 없다는 건 안먹어도 맞거든요;; 갯수보다는 500그람에 들어가는 온전한 고구마 모양의 크기로 300에 맞춰서 두개 들어있는게 맞다고 생각하는데☹️ 누구나 예쁘게 생기고 맛있게 보이게 생긴 걸 먹고 싶은 마음은 같다고 생각해요: ']",단맛이 깊은데 특히 자연적인 고구마의 단맛이라 너무 좋아요! 꼬숩고 쫀득하고... 다만 모양에 따라 맛이 좀 달라지는 단점이 있어요.
gjs,total,5169284112.csv,"[전원집] 감자탕 3kg (2-3인분), 생생정보 방영 양구 펀치볼 무청시래기감자탕","['더군다나 다른 채소들도 신선하고, 모든 포장이 꼼꼼하게 와서 아주 좋았답니다^^ 불안했었는데, 너무 맛있었어요. 워낙 감자탕을 좋아해서 다양한 감자탕을 많이 먹어 봤는데 굳이 다른 가게와 비교하자면, 자극적이지 않으면서도 감자탕 본연의 깊은 맛이 아주 균형있게 녹아 있는 맛이랄까? ', '(두명이 한끼 먹은 후 사진) 근데 먹어보니 맛이 너무 좋아서 ㅠ  감자탕집서 먹으면 엄청 감칠맛나고 맛있는데 먹고나면 물 많이 먹잖아요? 근데 요감자탕은  간은 백점이고 맛있는데 희안하게 조미료같은 맛도 안나면서 국물이 어찌나 깔끔한지  우거지 넣은 거만 먹어봐서 시래기라 걱정했는데  와  시래기가 이렇게 맛있는건지 첨 알았네요 요즘 밖에서 외식도 못하고   힘든데 너무 편안하고 맛있게 집에서 먹을수 있어서 감사합니다 넘 맛있어서 들깨 넣는것도 잊었고 ', '포장이면 야채들도 신선했고  양도 초등아이 2  포함 4인가족 잘 먹었어요 ', '다른 감자탕은 먹으면 조미료맛 때문에 입이 텁텁한데 전혀 자극적이지 않아좋았습니다. 우거지 정말 많고요 가격대비 훌륭한 음식이라 생각이 듭니다. ', '고기는 평범한데 시래기랑 국물이 아주 맛있네요. ', '택배바로 다음날 왔는데 잊고 있다가 그 다음날 아침에 꺼냈는데 녹지 않았어요 점심때 먹을거라 상온해서 해동해서 점심때 맛있게 잘 먹었네요. 보통 먹던 감자탕과 조금 다른 맛인데 맛있어요. ', '양도 제법 많고 특히 시레기가 정말 부드럽고  맛있어요. ', '너무맛있어요~ 시래기 가득~고기도 부드럽고 국물도 찐하니 맛나고 ㅋ 양도 푸짐합니다 ', '저번에 먹어보고 고기도 실하고 시레기도 맛있어서 엄마께도 또 드려고 두번째 주문해봤는데  복불복인걸까요. 전에 너무 맛있게 주문한건데 정말 실망했어요. ', '시래기도 질기고 고기도 너무 퍽퍽했어요ㅜ ']",보통 먹던 감자탕과 조금 다르게 자극적이지 않으면서도 깊은 맛이 균형있게 녹아있어요! 시래기도 실하고 부드러워서 참 맛있어요.
gjs,total,3448780939.csv,속이꽉찬 수제 유부 주머니,"['반신반의하며 주문했는데 맛있어요.. 다시육수내서 어묵, 버섯, 만두넣고 먹으니 훌륭하네요 ', '살짝 간이 쎄다고 하시는 분들도 계시는데 전 좀 짜게 먹는 편이라 아주 맛있게 잘먹었어요. 같이 구매한 스프랑 끓여 먹었는데 든든하게 잘먹었어요. ', '간편하고 너무 좋은 분말스프 두개에 물1500미리 넣고 간마늘약간 새송이버섯 1개 무조금 대파약간을 넣고 끓이다가 유부주머니 네개는 그대로 넣고 다섯가지 어묵들은 골고루 12개정도 반으로 잘라넣고 적당히 끓인다음 셋이서 와사비장 만들고 갓김치깍두기에 정말 맛있게 푸짐하게 잘 먹었네요.. 같은것도 없고 정말 담백하고 깔끔해서 좋았어요.. ', '그리고 먹으면서 국물 안에서 반을 잘랐니 당면에 간이 되어있는지 국물맛이 살짝 짭짤해지는거 같더라구요. ', '맛있어요. 감칠나고 살짝 매콤한것이 아주 어묵탕 킥으로 딱이에요. ', '후추맛이 강해서 초6아이는 맵다고 한입 먹고 안먹었어요. ', '맛있어요~ 간도 적당해요~ 맛있어요~ ', '스프 국물은 너무 맛있었어요. 맛도 너무너무 맛있었어요. ', '맛은 깔끔한 유부주머니고요 특별함은  없네요 맛있게 먹는 레시피가 있음 더 좋을것 같고 스프도 좀 더 넉넉했으면 하는  생각이 드네요 ', '그리고 속은 너무달아요 ']",살짝 간이 세다고 하시는 분들도 계신데 전 좀 짜게 먹는 편이라 맛있게 잘먹었어요. 매콤한 것이 어묵탕 킥으로 딱이에요!
gjs,total,5379950518.csv,가치올림 냉동 간편 건강 프리미엄 도시락 건강식 저염식 닭가슴살 단백질 식단관리 아침 밥 직장인 점심 간단 매일 배달 현미 2주 FMD 회사 한끼 식사 양많은 헬스 편의점 저녁,"['오늘 받자마자 점심 저녁 먹어봤는데 닭갈비랑 무청시레기 뭐 참치인가 반찬도 짜지 않고 퀄이 좋음. ', '수 많은 다이어트 도시락을 먹어봤지만 햇반을 먹는 느낌이 아닌 정말 집에서 밥 먹는 느낌이었고 반찬의 간도 적절하고 비린내 없이 정말 맛있었어요~! ', '무조건 ✔️그생각이 틀렸어용 ❗️ 정말루 굉장하다❗️ 너어무 신선하고 방금 엄마가 밥 뚝딱 하고 만들어 줘서 먹은 느낌 정말 &ldquo;갓짓은밥&rdquo; 느낌 밥맛짱이렇게 되면 앞으로 다이어트 너무 행복하게 할수 있을거 같은데용 정해진 칼로리에 맞게 맛있는 식사를 즐길수 있다는게 앞으로 진짜 신이 절로 나와용 🎶😆 믿고 먹을수 있는 정말 &ldquo; 가치올림 &ldquo; 진짜 찐이었다 진실 ⭕️어쩐지 인기도 후기도 많은 이유가 있네용 :) 저는 반찬도 반찬 이지만 &ldquo;밥맛&rdquo;이 제일 중요하다고 보는데 &ldquo;가치올림&rdquo; 기름에 볶은 냉동밥이 아닌 ( 100 % 진짜 압력밥) 🍚⭐️ 그래서 정말 꿀맛 으로 식사 하였습니다 . 물론 ❗️ 반찬들도 &ldquo; 말모 &ldquo; 말해모해 진짜  반찬가게 하셔도 될만큼 맛있고 엄마가 차려준 느낌으로 식사를 한거 같아서 무엇보다  좋았습니다 믿고 먹을수 있는 반찬들도 ( 국내산식재료)⭐️ 꼬옥 알아 두세용 ', '반찬도 집밥같이 맛있어요^^  먹을때마다 느끼는건 밥에비해 반찬 양이 조금 부족하다는것^^; 그것만 얼른 개선이 된다면 최상의 도시락이 될것같습니다!!! ', '수 많은 다이어트 도시락을 먹어봤지만 햇반을 먹는 느낌이 아닌 정말 집에서 밥 먹는 느낌이었고 반찬의 간도 적절하고 비린내 없이 정말 맛있었어요~! ', '정말  밥이 맛있네요!!! 란 생각에 자꾸 씹게되는 맛~ 수제 어묵 맛있는데... ', '넘 맛있어서 잘먹고있어요~~^^ 반찬도 조미료 맛이 안나고 건강한맛이고 밥도 쫄깃쫄깃 압력솥에서 갓 지어낸것같이 맛있어요~~ ', '반찬도 집밥같이 맛있어요^^  먹을때마다 느끼는건 밥에비해 반찬 양이 조금 부족하다는것^^; 그것만 얼른 개선이 된다면 최상의 도시락이 될것같습니다!!! ', '사실분들 참고하시길 맛은 있지만 보다시피 고기 세점으로 밥을 많이 많이 드셔야 합니다. ', '개인적으로 단 걸 좋아하지 않아서&hellip; 달잗지근한 맛이 마음에 들지는 않네요. 그런데 밥은 맛있습니다. ']",집밥 먹는 느낌이에요! 반찬도 짜지 않고 간도 적절해요. 밥도 압력솥에서 갓 지어낸 것 같이 맛있어요~
gjs,total,4811455699.csv,풀무원 얇은피만두 2봉x3묶음 총6봉 골라담기+육즘듬뿍만두150gx1봉,"['김치만두 김치만두는 뭐랄까 김치 쉰내가 난다고 해야하나 묘한 향이 아쉬웠어요. 그래도 소에 아주 작은 깍두기가 들어있어서 식감이 좋았고 맛은 좋았습니다. 맛은 있는데 느끼했어요. 설명을 덧붙이자면 비비고는 잔잔하게 &ldquo;오 매콤한데?& rdquo;라면 땡초만두는 &ldquo;와 이거 칼칼하다&rdquo;라는 말이 절로 나옵니다. 비비고의 매운맛에 만족하지 못하시는 분들은 꼭 드셔보세요. 풀무원 얇피시리즈중에 고기만두가 제일 맛있ㄷㅏ(증정으로 온 육즙만두도 맛있었어요!!) ', '찐만두가 얇은피만두가 최고다 그리고 또 선물로 받은 풀무원 생쫄면 이거 진짜 맛있어요~ 속이 너무 꽉차 있어서 한입 베어물면 입안 가득 맛있는 고기가ㅋㅋ제가 이 글을 쓰면서도 입맛을 다시네요~ 속이 꽉차있으면서 칼칼한 매운맛때문에 질리지 않고 느끼하지 않으시대요ㅋㅋ ', '오히려 적당한 시간동안 알맞게 조리되어서 피가 더 쫄깃하고 맛있었어요. 고기만두는 담백해서 맛이 깔끔하고 느끼하지 않아요. 김치만두는 살짝 매콤하고 간장 찍어먹지 않아도 간이 적당합니다. 속에 들어가는 김치가 맛이 일괄적인 식품이 아니라서 그런지 김치만두도 시기에 따라 맛이 조금 다르네요. 땡초만두는 이름처럼 많이 맵지는 않고 매운맛이 조금씩 올라오는데 맛은 고추만두 같아요. 매콤해물교자만두는 매콤한 맛과 해물이 어우러지다보니 불맛도 나고해서 짬뽕이나 중국음식 느낌이 납니다. 고추기름이 많이 나오는데 바삭하게 익혀야 맛있어요. 만두 껍데기를 먹기 위해 만두를 먹는게 아니고 만두소가 좋아서 먹는거라 가끔은 만두피 벗겨내고 속만 파먹고 싶었지만 음식 가지고 장난치는것 같아 실천하지는 못했었는데 얇은피 만두를 만나고 난 이후로는 그런 고민은 날려버리고 맛있게 만두 즐길수 있게 되었습니다. ', '만두피가 얇아서 만두만 집어먹어도 물리지 않아요 gt;&lt; 만둣국 만두가 터져버리면 국물에 기름도 뜨고 맛도 변하거든요 ', '김치만두에 무 들어있는거 식감 너무 좋습니다. ', '교자만두는 고기만두 보다는 조금 슴슴한 편이지만, 다다 맛있어요~~ 역시 늘 사먹던 풀무원 얇은피 고기만두가 최고입니다👍👍 추천해요!! ', '피가 얇아 밀가루 냄새 없고 만두속도 첨가물 맛이 덜해요. ', '얇은피 만두 특히 김치만두 집에서 한것처럼 제입에 딱 맞아요 ', '교자만두는 아직 안 먹어봤는데 어떨지,, 간을 좀 약하게 해서 만드셔도 좋을 것 같아요. ', '매콤해물은 오징어맛이 많이나서 별루에요 ']",만두피가 얇아서 밀가루 냄새가 없어요. 특히 김치만두는 살짝 매콤하고 깍두기가 식감이 좋았어요. 매콤해물은 오징어 맛이 많이 나서 별루일 수 있어요.
gjs,total,2863988882.csv,[CJ] 고메 크리스피 핫도그480gx2+치즈크리스피 핫도그425g,"['전자렌지 돌려서 먹는 핫도그인데도 전혀 눅눅하지않고 쫄깃하니 맛있어요! 잘못 눌러서 피자있는걸로 주문했는데 피자도 살짝 매콤하니 맛있습니다^^ ', '치즈 핫도그 한참 먹다보면 생기는 느끼함이 밑에선 햄 핫도그니 덜 느끼하고. ', '소세지가 너무 너무너무 맛있습니다. ', '항상 크리스피만 시키다가 첨으로 감자핫도그 주문했는데 너무 맛있어사 놀랐어요. 감자가 햄버거가게 나오는 감자맛나요 ', '바삭한 포테이토, 고소한 치즈, 짭쪼롬 소세지. ', '소제지가 조금 짜긴했는데 맛있었어요~ 재구매 의사 있습니당~~ ', '치즈도 많고 맛있어요. ', '치즈도 쫀득하게 맛있어요 ', '빵이 쫄깃하고 맛나요~ 치즈는 소세지 나오기전 윗부분에만 있어요~ 맛은 좋았어요~ ^^ ', '치즈보다 그냥 크리스피가 더 맛있어요 ']",소세지는 너무 짭조롬하고 치즈도 고소하고 쫀득하게 맛있어요! 전자레인지 돌려 먹는 핫도그인데도 눅눅하지 않아 좋았어요.
gjs,total,5265483551.csv,비비고 사골곰탕500Gx18개,"['좀 짜고 조미료맛 나는데 초딩애들은 맛나다고 합니다 ㅋ 사골 집에서 끓이는 건 넘 힘들고 마트껀 조미료맛나고. ', '간도 간간하게 잘 되어있고 떡국 끓일때 된장찌개 끓일때도 좋고 집에서 부대찌개 육수용으로도 쓰고 파 송송 썰어넣고 국물에 밥 말아 먹어도 좋고 ', '맛있어요 ', '포장도깔끔,배송도빠르고 맛있어요 ', '등 항상 비비고 사골곰탕 덕분에  맛있게 요리 잘한다는 소리를 듣네요~ ', '유통기한이 넉넉해서 믿음이 가고 맛도 좋습니다 ', '떡만두국부터,사골 그대로로 활용하기 편하고 맛도좋아요^^ ', '맛이 좋네요. ', '언제 먹어도 맛나고 육수가 진해요 ', '국물밖에 없네요 건더기는  하나도 없어  ㅋㅋ ']",육수가 진한데 좀 짜고 조미료 맛이 난다고 느낄 수도 잇어요.
gjs,total,4540978951.csv,맛있닭 다이어트 닭가슴살 도시락 27종 골라담기 / 1주 2주 식단 볶음밥,"['근데 맛있어서ㅋㅋㅋ 앞으로 쭉 먹을 것 같아요! 개인적으로 당근이랑 콩을 너무 싫어해서 걔네가 반찬인건 슬프지만 밥이랑 닭고기 자체가 맛있어서 대만족이에요! ', '뒷맛이 씁쓸해서 판매자님께 물어보니까 비타민제가 들어있어서 그렇다네요 맛있닭 도시락은 찜팩도 그렇고 이 소스도 그렇고 이런게 특별한거같아요& 저는 맛있닭 도시락 처음먹었는데 넘나 만족만족 대만족! 맛(중화볶음밥&amp;굴림만두 고기) 뜯자마자 볶음밥의 고소한 향기가ㅎㅎ 볶음밥은 계란도 씹히고ㅎㅎ 당근? 만두는 굴림만두를 처음먹어봤는데 약간 피가 전혀 없이 만두속을 먹는 맛? ', '물론 집밥, 당일제조한 밥이 제일 맛있는건 진리이긴 한데.. 작년부터 주구장창 다이어트를 입에 달고 살면서도 결국 닭가슴살도 맛있게 먹을수 있는 먹신의 경지를 가지게 되었다죠? 밀 반죽이 아니라서 굉장히 쫀득쫀득하고 맛있었습니다. 만두가 굉장히 맛있어서 따로 찾아서 주문할 예정입니다. (～￣▽￣)～  소프트 닭가슴살도 닭가슴살 답지 않게 촉촉한 제품이었고 맛있었습니다. 흑흑  그래도 이 제품은 그 다이어트 도시락 중에서는 양으로는 괜찮았습니다. 개인적으로는 맛있게 먹었습니다. ', '닭가슴살도 촉촉하니 맛있고 도시락도 맛있어요 ', '저는 카레를 진짜 너무 좋아해서 랭닭에서 파는 카레맛 제품들은 거의다 먹어봤는데요.. 맛이 은은하면서 깔끔한게 아주 최고입니다ㅠㅠ 또살거예요. 그리고 닭가슴살 볼 깻잎맛 이거 약간 달긴한데 저는 너무 맛있더라구요 소스때문에 색깔이 좀 그래서 첨엔 놀랐지만 소스도 짱맛있고 저는 원래 익힌 야채도 좋아해서 아주 만족하며 먹었답니당 크크  &lt;다이어트 도시락 연근 우엉밥&gt; 연근도 진짜 아삭아삭 맛있어요. 했다가 꼭꼭 씹어 먹으니 아주 꿀맛입니다. 근데 오징어먹물 특유의 텁텁함도 없고 너무 맛있더라구요ㅠㅠ 맛있게 먹었습니당 그리고 저는 피망도 좋아해서 맛있게 먹었습니당  & ', '일단 맛자체에서는 매우 훌륭합니다 동그랑땡도 3개아니고 2개임 ㅠㅠ 지금 1개만 까서 먹은거라 다른건 3개인지 2개인지 모르겠습니다만 ㅋㅋ 여튼 맛자체는 아주 훌륭해서 먼저 새우볶음밥 시켰는데 이번엔 카레를 시켜볼까 ', '다이어트음식 수준에 맛은 괜찮은데 운동 안하고 매번 먹기에는 심심한 수준인 듯. 그래도 여느 다이어트도시락 중 제일 괜찮은거 같습니다. ', '혼합팩 처음 시켜먹어보았는데 내용 구성들이 알차고 무엇보다 맛도 있어서 놀랐습니당 그중에서도 중화볶음밥 이것이 젤 맛있었어용 ', '지금 7팩쯤 남았는데 매일매일 식사시간이 괴로워요 버리자니 돈이 아깝고 음식이 아깝고  (그럼에도 이미 2팩은 버리긴 했습니다.. 버리면서도 가슴이 너무 아팠음.. 죄책감들고..)  먹자니 너무 맛이 없어서 고통스러워요 정도를 넘어서 정말 맛이 없고 성의도 없어요.. 반찬 채썬 닭은 짜기만 하고 나물은 그냥 들어있기만하고 아무 간도 안 돼있고 비린내 잡내 하나도 안 잡혀 있고.. 조금이라도 맛있고 간편하게 끼니를 챙기려던 생각이 이렇게 돌아올줄은 몰랐습니다 물론 진짜 맛있어서 드시는 분들도 있긴 하겠지만요... ', '후기 보면 진짜 맛있다고 그러는데 얼마나 짠데 맛있다고 그러는지 ']",밥이 굉장히 쫀득쫀득하고 맛있어요. 닭도 닭가슴살답지 않게 촉촉하고 맛있구요. 다만 비타민제가 첨가되어 있어 살짝 씁쓸한 맛이 있어요.
gjs,total,4707387344.csv,작은농부이야기 두번구운 누룽지 3kg 백미/현미,"['맛은 엄청고소해요 ', '그냥 먹어도 너무 신선하고 구수하고 맛있고 저는 국 끓일때 누룽지를 조금 넣어서 끓이려고 샀거든요 ', '맛있게 잘 먹었습니다. 구수한 향이 진해서 누룽지만 먹어도 좋고 한 두가지 반찬 곁들여도 또 풍미가 더해져 맛있게 먹을 수 있어요. ', '구수한 향조좋고 맛있습니다. ', '글고 오래 끓였는데도 푹 퍼진 맛은 덜한듯 싶어요.. 그래서 혹시나 싶어서 저도 살짝 부셔서 먹어봤더니 바삭하게 잘 부셔지고 씹힐때도 힘들지 않게 고소하고 맛있네요~^^ ', '고소함이 많이 부족한게 아쉬웠어요. ', '너무 너무 만족해요  누룽지가 두꺼워요 누룽지 하나당 밥은 2그릇 될꺼 같애요 오자마자 그냥 하나 먹었는데 맛은 너무 좋은데 잘 부셔지지만 두께가 두꺼워서 이빨에 안 좋을것 같아 바로 끓였어요 ', '받자마자맛이궁금해서끓여먹어봤는데구수하고부드럽고입맛까다로운울엄마께서도한그릇뚝딱하셨답니다. 융^^간단히김치나맛난젓갈만있으면한끼로충분하고소화도잘되고정말맛있고좋습니다. 계속신선하고맛있고구수한&quot;누룽지&quot;잘만들아서판매해주시길부탁드립니다. ', '밥알이 쌩쌀 불려서 먹는 것 처럼 딱딱하고  맛이  없었다. ', '보기에는 노릇노릇한게 입안가득 고소함이 묻어날것같은데 막상 먹어보니 구수한맛은 차치하고라도 이맛도 저맛도 아니었고 숭늉을 만들어보니 밋밋한맛 외엔 달리 표현할 말이없다 ']",구수하고 향이 진해서 너무 좋아요. 잘 부서지긴 하는데 두께가 두꺼워서 이빨에 그렇게 좋을 것 같진 않아서 바로 끓여먹었어요.
gjs,total,557611448.csv,[이제이 푸드스토리] 떡볶이 345g 쫄볶이 국물 즉석 치즈 짜장,"['떡은 쫀득쫀득 하면서 부드럽고 양념은 매콤하면서 달달한게 너무 맛있어요! 어묵도 맛있구 쫄면도 맛있구 다 맛있음🤩 떡 안좋아해서 평소에 어묵만 먹는 남편도 여기 떡은 맛있는지 진짜 여기가 떡볶이 맛집이네요! ', '곱창이 너무 맛있어서 이번에 여행가면서 먹을것 주문해봤어요 ', '진짜 가성비끝판왕이예요 밀떡에 양념장도 넉넉해서 어묵넣고 국물 넉넉히해서 라볶이 해먹었는데 진짜 엄지척이예요 저희가족 2인이서 이가격에 라볶이해서 먹었는데 배불리 잘 먹었네요 ', '아 그리고 피자는 식용유 두르고 먹으라는 설명서가 있었는데 식용유두르지않고 조리해서 먹었는데 바삭한맛도 나름 괜찮네요 ', '맛있긴한데 애들이 먹기에는 순한맛도 맵네요^^ ', '지난번에 어묵 따로 넣어서 떡볶이 해먹어보고 맛이 괜찮아서 재주문했어요 아이들 먹기에는 순한맛이 좋아서 이번에는 순한맛으로만 주문!!! ', '맛있어요 순한맛 2봉에 김말이 1봉 해서 만들었는데 핵존맛 소스가 너무 맛있어요 오뎅 안좋아하는데 오뎅도 존맛탱 ', '떡볶이 맛나요. 닭봉도 같이 주문해서 에어프라이어에 첨 해봤는데 양념도 맛나고 좋네요. ', '매콤하니 맛나네요~^ ', '맛있게 매워요 잘먹었습니다 ']",밀떡은 쫀득쫀득하면서 부드러워요. 양념도 매콤하면서 달달한데 아이들 먹기에는 순한맛도 매울 수 있어요^^
gjs,total,2532904902.csv,청춘현미누룽지 1봉지 500g,"['참  이누룽지로는  그냥  끓여도 맛있지만  청경채 새우  버섯  전분  굴소스  등등  여러가지   채소넣어  걸쭉하게  만들어   누룽지  튀긴거  넣어서  먹으면  진짜 맛있어요 ', '저희 엄마도 맛나다고 좋아하십니다!! 주위 분들과 나눠 먹었는데 다들 맛나다며~ 씨리얼 그거 은근히 당도 높고 칼로리 신경쓰이는데 현미 누룽지를 대체로 먹어본바 너무너무 맛있어요!! 가성비좋구 여러가지 누룽지 특히 현미를 많이 먹어봤는데.. ', '크기도 사진과 같이 먹기 좋은 사이즈입니다 바삭바삭 과자같이 맛있어요 씹는 맛도 있고, 한가지 단점이 있다면 먹는 것을 못 멈추겠습니다ㅋㅋㅋ ', '그냥 먹어도 맛있고 끓여먹으면 구수하고 재구매의사 만땅입니다!!! ', '고소하고 맛있어요. 주변사람들한테도 소개시켜줬는데 다들 고소하고 맛있다고해요. 뜨거운물 부어 차처럼 먹어도 고소하고 맛있어요. ', '바삭바삭하고 그냥 먹어도 너무 맛있었어요 완전 튀긴거처럼 바삭하고 맛나기만 하네요 ㅎ ', '과자를 먹으면 속이 안좋아서 입이 심심할때 누룽지를 먹곤합니다. 그런데 이번 상품은 과자같이 바삭거리면서 그렇게 딱딱하지도 않고 구수한게 맛있기까지 합니다. ', '이마트에서 처음 먹어보고  맛있어서 또 구매해봅니다. 찹쌀도 먹어봤는데, 현미가 더 바삭하고 고소하고 좋아요! ', '요 구수한맛 없고 그냥먹기도 끓여머키도 애매합니다 ', '맛이없어요 ㅜ 향은구수해요 ']",그냥 먹어도 바삭바삭 과자같이 맛있고 씹는 맛도 있어요. 끓여먹어도 구수하고 맛있어요!
gjs,total,688704114.csv,샐러드 배달 1주 패키지 샐러드 도시락,"['채소가 신선한게 확 느껴짐! 소스랑도 잘어울리고 제입엔 딱맞아요! ', '그때나 지금이나 똑같이 맛있고 신선하네요! ', '다만 다른분들 댓글처럼 소스가 아주 정직하고 양이 좀 작아 샐러드가 싱거운 느낌은 있습니다 정직하게 다이어트 하기에는 최고인거죠~^^ ', '불고기 생각보다 더 많이 맛있고 씹히니까 좋았고 치즈는 제 최애샐러드에여 너무 맛있어서! 그리구 닭가슴살볼도 저는 개인적으로 맛있게 먹었어요 ', '포장상태가 좋아서 생각보다 재료가 신선한 느낌이 들어 맛있게 먹었습니다 크래미샐러드만 먹어봤는데 드레싱이 조금 적은 듯 싶었지만 재료가 괜찮아서 그런지 다 먹고나서는 적당하다 싶었어요 ', '전 숯불두 고소해서 괜찮더라구요.. 비엔나 소시지는  괜찮은데  끝맛에 나는 비릿함?? ', '이번엔 야채 상태도 최강 싱싱하고 역시나 맛있습니다!! 야채랑 같이 들어있는 메추리알 3알과 고구마 큐브가 포만감과 달달한 맛을 줘서 먹는 재미가 있어요 그리고 메인 단백질마다 토핑과 소스를 잘 배합해서 여러 종류를 질리지 않고 다 맛있게 먹을 수 있어서 좋았어요!! ', '불고기는 좀 질기고 훈제오리랑 닭가슴살은 촉촉하게 맛있네요~ 안에 채소도 시들하지 않게 들어있고 고구마큐브도 맛있었어요! ', '맛도 좋고 깔끔하고 다 좋아서 요즘 자주시키는데요~ 주문한것중 반이 메추리알이 시큼? ', '다만 근래에 먹어본 샐러드중에 최악이었어요 닭가슴살은 너무 퍽퍽하고 불고기는 턱 나가는줄 알았네요, ']",채소가 신선한게 확 느껴져서 좋았어요! 소스랑도 잘 어울리는데 다만 소스가 정직하고 양이 좀 작아 싱거운 느낌은 있어요.
gjs,total,2115940457.csv,[봉봉샵]봉봉스떡볶이- 똥손도 만드는 초간단 반조리 국물떡볶이 짜장 로제 까르보 누들떡볶이,"['맛있게 맵네요. ', '살짝달지만 그래도 시제품중엔 젤 맛나요 ', '적당히 맵고 맛있어요~ ', '어쩜 떡이 그렇게쫄깃 ㅎㅋ신기해요 급하게해서다른걸넣지못했지만 너무맛있게먹었어요 ', '파스타를 먹는기분~~~ 아이들이 맛있다며 다 먹는바람에 남은 소스만 박박모아 먹었네요^^ ', '갠적으로 밀떡을 좋아하지만 봉봉스 누들떡은 정말쫄깃하고 먹기좋네요~ 이제 다먹어서 빨리또 구매하고 맛있게 먹겠습니다 ', '여러군데 떡볶이를 시켜먹어봤지만 이 집이 제일 맛있어요^^ 지난번 시켜먹었을 때 로제크림이었던가 맛있었는데 깜빡하고 이번엔 못시켰네요 기존 떡은 하도 얇아서 떡 느낌이 안나거든요... ', '이번에 먹어보니 매운맛이 더 줄어든것같은 느낌. ', '지극히 개인적인 입맛인데 제 입에는 조금 짜네요. ', '요즘 면떡볶이가 유행이라 호기심에 구매해봤는데떡식감은 재밌어 좋은데요, 소스맛이 살짝 시큼한게 있어 전체적으로 맛있었습니다~ ']",적당히 맛있게 맵고 소스가 맛있어요. 다만 살짝 시큼한 맛이 느껴졌어요. 누들떡도 쫄깃하고 좋아요.
